"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-single-hostnet-hostfs.csv -cndy --net-packets",,,,"Date:","20 Jun 2014 09:58:01 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
72.092,14.254,8.502,0.0,0.0,5.152,12800228.0,32451714.0,0.0,16384.0,1129258.0,211028.0,148772.0,148758.0
73.251,13.359,8.381,0.0,0.0,5.009,13017244.0,33012545.0,0.0,28672.0,957178.0,214134.0,151407.0,151412.0
71.863,13.990,8.877,0.0,0.0,5.270,12992234.0,32941360.0,0.0,16384.0,940283.0,214497.0,151092.0,151085.0
73.674,13.273,8.252,0.0,0.0,4.801,13047086.0,33084143.0,0.0,16384.0,941986.0,213390.0,151713.0,151717.0
73.102,13.890,8.220,0.0,0.0,4.787,13047924.0,33087758.0,0.0,16384.0,937499.0,213899.0,151687.0,151685.0
71.797,13.818,8.971,0.094,0.0,5.319,12871598.0,32624993.0,0.0,20480.0,978245.0,213992.0,149689.0,149685.0
71.813,14.394,8.826,0.0,0.0,4.967,12966598.0,32884196.0,0.0,16384.0,939958.0,214139.0,150775.0,150767.0
72.753,13.623,8.735,0.0,0.0,4.888,12976641.0,32889139.0,0.0,28672.0,933679.0,214083.0,150733.0,150735.0
72.442,14.001,8.742,0.0,0.0,4.815,13012400.0,32997316.0,0.0,16384.0,930298.0,214817.0,151434.0,151419.0
72.517,14.295,8.539,0.032,0.0,4.617,13019444.0,33024646.0,0.0,90112.0,932965.0,214581.0,151371.0,151363.0
71.967,14.079,8.705,0.0,0.0,5.248,12956460.0,32851546.0,0.0,28672.0,943784.0,213999.0,150681.0,150688.0
72.693,14.001,8.249,0.0,0.0,5.057,13025090.0,33011588.0,0.0,16384.0,941465.0,214044.0,151471.0,151475.0
72.277,14.020,8.462,0.0,0.0,5.242,13016230.0,33013156.0,0.0,16384.0,936991.0,213463.0,151329.0,151331.0
72.338,14.209,8.318,0.0,0.0,5.135,13048238.0,33070605.0,0.0,32768.0,936407.0,214405.0,151732.0,151686.0
73.403,13.944,7.271,0.0,0.0,5.382,13129012.0,33287512.0,0.0,16384.0,948612.0,212835.0,152661.0,152661.0
74.922,14.577,5.674,0.0,0.0,4.828,13251852.0,33606885.0,0.0,16384.0,962257.0,210605.0,154143.0,154147.0
75.126,14.102,6.156,0.0,0.0,4.617,13217068.0,33519695.0,0.0,20480.0,966789.0,212060.0,153638.0,153631.0
73.348,13.500,8.125,0.0,0.0,5.027,13077600.0,33142327.0,0.0,16384.0,945258.0,218365.0,152100.0,152107.0
71.329,13.829,10.222,0.0,0.0,4.620,12920248.0,32769336.0,0.0,16384.0,923290.0,225548.0,150187.0,150174.0
72.261,13.471,9.745,0.0,0.0,4.522,12975838.0,32901591.0,0.0,118784.0,932310.0,225970.0,150887.0,150885.0
71.123,14.092,10.066,0.0,0.0,4.718,12920494.0,32764741.0,0.0,24576.0,929682.0,225052.0,150215.0,150209.0
71.113,14.790,9.618,0.0,0.0,4.478,12893232.0,32682086.0,0.0,16384.0,988439.0,223622.0,149987.0,149993.0
70.501,14.749,10.211,0.0,0.0,4.538,12882602.0,32669635.0,0.0,16384.0,923607.0,223722.0,149734.0,149728.0
71.645,14.209,9.609,0.0,0.0,4.537,12986546.0,32931906.0,0.0,16384.0,933364.0,225233.0,151036.0,151039.0
72.245,14.174,9.054,0.031,0.0,4.496,13036522.0,33046414.0,0.0,16384.0,938605.0,225558.0,151576.0,151572.0
71.420,14.826,9.495,0.0,0.0,4.259,12986242.0,32942803.0,0.0,45056.0,935914.0,226600.0,151016.0,151013.0
72.124,14.236,9.459,0.0,0.0,4.180,12793990.0,32428032.0,0.0,16384.0,1107491.0,223269.0,148724.0,148725.0
71.501,13.807,10.142,0.0,0.0,4.550,12897180.0,32699811.0,0.0,20480.0,947041.0,226305.0,150033.0,150033.0
72.747,14.066,8.917,0.0,0.0,4.270,13048952.0,33083519.0,0.0,16384.0,947135.0,224793.0,151677.0,151677.0
72.310,13.576,9.462,0.0,0.0,4.652,12968140.0,32894238.0,0.0,106496.0,932555.0,225867.0,150795.0,150793.0
72.555,14.268,8.941,0.0,0.0,4.237,13024188.0,33016112.0,0.0,16384.0,941555.0,224582.0,151528.0,151524.0
72.426,14.277,8.749,0.095,0.0,4.454,13002888.0,32969649.0,0.0,28672.0,969152.0,223949.0,151120.0,151118.0
73.061,13.689,9.011,0.0,0.0,4.239,12996238.0,32951857.0,0.0,16384.0,946480.0,222932.0,151122.0,151127.0
71.577,13.881,9.978,0.0,0.0,4.564,12943346.0,32816208.0,0.0,16384.0,929159.0,226173.0,150542.0,150539.0
72.135,13.539,9.540,0.0,0.0,4.786,12967974.0,32884584.0,0.0,16384.0,935752.0,225286.0,150788.0,150790.0
69.653,13.691,12.145,0.0,0.0,4.511,12730582.0,32275720.0,0.0,16384.0,903838.0,227272.0,148014.0,148015.0
71.397,13.216,11.045,0.0,0.0,4.342,12809346.0,32475252.0,0.0,16384.0,934380.0,224900.0,148867.0,148864.0
70.924,13.245,11.511,0.032,0.0,4.289,12780184.0,32408192.0,0.0,28672.0,913123.0,226414.0,148660.0,148671.0
70.651,13.915,10.911,0.0,0.0,4.522,12856630.0,32606359.0,0.0,20480.0,920523.0,225992.0,149452.0,149440.0
68.912,13.599,12.903,0.0,0.0,4.586,12639154.0,32040569.0,0.0,77824.0,895401.0,226553.0,147063.0,147078.0
70.742,13.902,10.995,0.0,0.0,4.360,12843966.0,32564971.0,0.0,20480.0,916730.0,226420.0,149336.0,149316.0
70.683,13.314,11.480,0.0,0.0,4.522,12762088.0,32362500.0,0.0,16384.0,910456.0,226136.0,148398.0,148403.0
70.126,13.691,11.703,0.0,0.0,4.479,12768650.0,32375462.0,0.0,16384.0,943248.0,225946.0,148435.0,148437.0
71.142,13.927,10.602,0.0,0.0,4.329,12873996.0,32641231.0,0.0,28672.0,923689.0,226007.0,149737.0,149726.0
70.359,13.234,11.774,0.0,0.0,4.633,12790096.0,32433608.0,0.0,16384.0,911503.0,225965.0,148661.0,148658.0
70.116,13.967,11.545,0.0,0.0,4.372,12731270.0,32283140.0,0.0,32768.0,906962.0,225855.0,148101.0,148119.0
70.627,13.918,11.348,0.0,0.0,4.107,12767994.0,32376818.0,0.0,16384.0,915600.0,226344.0,148498.0,148487.0
69.487,13.935,12.237,0.0,0.0,4.341,12612582.0,31981264.0,0.0,16384.0,962715.0,226408.0,146595.0,146580.0
69.934,13.626,12.109,0.0,0.0,4.331,12745984.0,32317351.0,0.0,16384.0,911833.0,228291.0,148224.0,148229.0
48.629,10.117,38.134,0.063,0.0,3.057,9067514.0,22789490.0,0.0,106496.0,644098.0,161777.0,105399.0,104382.0
0.031,0.0,99.969,0.0,0.0,0.0,180.0,0.0,0.0,0.0,148.0,236.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,120.0,0.0,0.0,0.0,184.0,222.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,228.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,290.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,3149.0,3614.0,0.0,0.0,260.0,390.0,32.0,23.0
0.031,0.031,99.937,0.0,0.0,0.0,8372.0,7182.0,0.0,20480.0,673.0,942.0,99.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8312.0,7182.0,0.0,0.0,639.0,914.0,98.0,76.0
0.0,0.063,99.937,0.0,0.0,0.0,8420.0,6804.0,0.0,0.0,686.0,984.0,93.0,72.0
0.031,0.031,99.937,0.0,0.0,0.0,8132.0,7182.0,0.0,0.0,646.0,917.0,95.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8126.0,7182.0,0.0,0.0,650.0,913.0,95.0,76.0
0.031,0.063,99.906,0.0,0.0,0.0,8842.0,7182.0,0.0,28672.0,758.0,1004.0,98.0,76.0
0.251,0.219,99.530,0.0,0.0,0.0,180613.0,221676.0,0.0,0.0,4054.0,3933.0,1745.0,1482.0
71.667,14.434,8.522,0.157,0.0,5.220,11825763.0,29911975.0,0.0,0.0,1035193.0,192030.0,137752.0,137557.0
76.585,14.062,4.645,0.0,0.0,4.708,13390700.0,33936184.0,0.0,16384.0,926615.0,206501.0,155706.0,155695.0
75.869,14.429,4.695,0.0,0.0,5.008,13427366.0,34053412.0,0.0,16384.0,919249.0,208863.0,156138.0,156134.0
76.493,13.953,4.557,0.0,0.0,4.997,13450740.0,34111643.0,0.0,16384.0,910023.0,208235.0,156381.0,156390.0
75.266,15.078,4.577,0.0,0.0,5.078,13445758.0,34088015.0,0.0,28672.0,918146.0,208125.0,156388.0,156376.0
75.786,14.623,4.371,0.0,0.0,5.220,13474302.0,34160177.0,0.0,16384.0,928604.0,206571.0,156701.0,156710.0
75.917,14.080,4.892,0.0,0.0,5.111,13424366.0,34042397.0,0.0,16384.0,905624.0,208900.0,156049.0,156043.0
75.910,14.178,4.580,0.0,0.0,5.332,13434742.0,34070352.0,0.0,16384.0,920598.0,208034.0,156211.0,156218.0
76.762,13.811,4.353,0.0,0.0,5.074,13499564.0,34228397.0,0.0,16384.0,910986.0,207266.0,156946.0,156933.0
76.456,13.818,4.658,0.0,0.0,5.068,13459336.0,34130024.0,0.0,16384.0,912648.0,208281.0,156527.0,156538.0
75.631,14.975,4.130,0.0,0.0,5.265,13476548.0,34159747.0,0.0,180224.0,929452.0,205870.0,156746.0,156740.0
76.0,14.457,4.441,0.0,0.0,5.102,13482030.0,34188571.0,0.0,16384.0,908688.0,207823.0,156766.0,156765.0
75.290,14.017,5.770,0.0,0.0,4.923,13332922.0,33807246.0,0.0,16384.0,897201.0,210405.0,154989.0,154983.0
73.415,14.128,7.474,0.032,0.0,4.951,13182070.0,33425122.0,0.0,16384.0,879960.0,213583.0,153285.0,153295.0
73.216,14.021,7.388,0.0,0.0,5.376,13184278.0,33424945.0,0.0,16384.0,880871.0,213388.0,153285.0,153278.0
72.853,13.589,8.776,0.0,0.0,4.781,13066380.0,33129119.0,0.0,16384.0,864508.0,217979.0,151929.0,151926.0
72.824,13.525,9.393,0.0,0.0,4.258,13028668.0,33036499.0,0.0,28672.0,908290.0,222995.0,151521.0,151519.0
71.674,13.239,10.610,0.0,0.0,4.476,12918378.0,32753479.0,0.0,16384.0,857415.0,224553.0,150194.0,150203.0
71.738,13.486,10.374,0.0,0.0,4.401,12925622.0,32779740.0,0.0,28672.0,852473.0,224791.0,150276.0,150269.0
72.146,13.770,9.567,0.0,0.0,4.517,13011758.0,32986608.0,0.0,16384.0,861211.0,220354.0,151341.0,151340.0
71.411,12.884,11.317,0.0,0.0,4.389,12845932.0,32577066.0,0.0,94208.0,841035.0,224742.0,149314.0,149334.0
71.190,14.137,10.066,0.0,0.0,4.607,12794184.0,32449827.0,0.0,32768.0,1028432.0,220142.0,148841.0,148833.0
72.687,13.908,8.811,0.0,0.0,4.594,13060572.0,33128135.0,0.0,16384.0,893349.0,220384.0,151823.0,151816.0
73.426,13.854,7.966,0.0,0.0,4.754,13220192.0,33500892.0,0.0,16384.0,886132.0,222277.0,153734.0,153718.0
74.270,14.245,7.217,0.0,0.0,4.267,13258832.0,33618141.0,0.0,16384.0,887673.0,220417.0,154150.0,154159.0
73.285,14.500,6.953,0.0,0.0,5.262,13253384.0,33602215.0,0.0,16384.0,878865.0,218533.0,154120.0,154115.0
73.760,14.532,6.591,0.282,0.0,4.834,13157136.0,33367768.0,0.0,16384.0,909795.0,216684.0,152970.0,152975.0
75.0,13.836,6.101,0.0,0.0,5.063,13325426.0,33780080.0,0.0,28672.0,899310.0,214641.0,154971.0,154968.0
74.494,13.780,6.542,0.0,0.0,5.183,13265522.0,33642990.0,0.0,24576.0,884566.0,212931.0,154118.0,154109.0
74.795,13.800,6.364,0.0,0.0,5.041,13293950.0,33708347.0,0.0,16384.0,888594.0,214697.0,154712.0,154712.0
74.451,13.699,7.273,0.0,0.0,4.577,13193554.0,33448632.0,0.0,106496.0,873657.0,216892.0,153355.0,153354.0
74.600,14.129,6.374,0.0,0.0,4.898,13280312.0,33674263.0,0.0,20480.0,892278.0,215337.0,154466.0,154468.0
74.591,14.025,6.289,0.031,0.0,5.063,13291892.0,33694514.0,0.0,16384.0,887266.0,214392.0,154585.0,154582.0
74.411,13.738,6.759,0.0,0.0,5.093,13231486.0,33558424.0,0.0,45056.0,882016.0,215142.0,153859.0,153874.0
74.183,13.756,7.475,0.0,0.0,4.585,13171472.0,33397896.0,0.0,16384.0,872163.0,215593.0,153156.0,153157.0
75.070,14.156,6.232,0.0,0.0,4.541,13303286.0,33733468.0,0.0,16384.0,882670.0,213705.0,154681.0,154664.0
74.780,13.822,6.360,0.0,0.0,5.038,13302348.0,33727994.0,0.0,16384.0,887985.0,214899.0,154682.0,154687.0
74.679,14.071,6.299,0.0,0.0,4.951,13277756.0,33670927.0,0.0,16384.0,904991.0,213826.0,154416.0,154428.0
74.602,14.246,6.279,0.0,0.0,4.873,13276478.0,33649756.0,0.0,16384.0,889158.0,213263.0,154360.0,154358.0
74.360,14.006,6.450,0.0,0.0,5.185,13297476.0,33723720.0,0.0,28672.0,878864.0,214556.0,154556.0,154565.0
73.777,14.547,6.816,0.0,0.0,4.860,13266434.0,33651219.0,0.0,77824.0,881082.0,216054.0,154270.0,154266.0
74.561,13.847,6.516,0.0,0.0,5.075,13286094.0,33671847.0,0.0,16384.0,880073.0,214458.0,154575.0,154576.0
73.472,15.028,6.963,0.0,0.0,4.537,13113978.0,33259737.0,0.0,20480.0,948637.0,215713.0,152469.0,152465.0
73.344,14.725,7.284,0.0,0.0,4.647,13197068.0,33453886.0,0.0,16384.0,866726.0,217721.0,153424.0,153431.0
73.797,14.470,6.669,0.0,0.0,5.064,13264264.0,33630508.0,0.0,16384.0,881153.0,215237.0,154207.0,154200.0
75.071,13.598,6.232,0.0,0.0,5.099,13329130.0,33809630.0,0.0,28672.0,899790.0,215774.0,155047.0,155044.0
73.706,13.952,7.670,0.0,0.0,4.672,13185100.0,33427399.0,0.0,16384.0,894656.0,219943.0,153198.0,153214.0
73.633,14.183,7.591,0.0,0.0,4.592,13000754.0,32969291.0,0.0,16384.0,1053150.0,215899.0,151283.0,151266.0
72.859,14.515,8.155,0.0,0.0,4.471,13078754.0,33163754.0,0.0,16384.0,916630.0,218826.0,152029.0,152030.0
72.864,14.322,8.072,0.0,0.0,4.742,13147960.0,33332914.0,0.0,16384.0,895309.0,221311.0,153019.0,153026.0
74.945,14.469,6.107,0.031,0.0,4.447,13364786.0,33889931.0,0.0,163840.0,908308.0,215677.0,155310.0,155307.0
72.905,13.926,8.192,0.0,0.0,4.978,13117882.0,33256732.0,0.0,28672.0,886958.0,220746.0,152472.0,152478.0
74.195,13.929,7.265,0.063,0.0,4.548,13176908.0,33408266.0,0.0,16384.0,936850.0,218456.0,153315.0,153314.0
74.058,13.662,7.632,0.0,0.0,4.648,13161032.0,33376221.0,0.0,32768.0,901389.0,219498.0,152983.0,152994.0
74.447,13.834,7.075,0.0,0.0,4.643,13245464.0,33587536.0,0.0,16384.0,902586.0,217993.0,154045.0,154061.0
73.795,14.205,7.339,0.0,0.0,4.661,13239992.0,33560246.0,0.0,16384.0,896057.0,219016.0,153935.0,153917.0
73.653,14.348,7.237,0.0,0.0,4.762,13235330.0,33565178.0,0.0,16384.0,896662.0,218008.0,153948.0,153940.0
72.864,14.523,7.887,0.0,0.0,4.726,13172908.0,33391189.0,0.0,28672.0,897029.0,220372.0,153160.0,153167.0
74.175,14.389,6.817,0.0,0.0,4.618,13280214.0,33673129.0,0.0,16384.0,902521.0,216977.0,154374.0,154367.0
73.168,13.809,8.242,0.0,0.0,4.781,13125424.0,33281778.0,0.0,16384.0,879939.0,220027.0,152622.0,152636.0
0.812,0.125,98.938,0.031,0.0,0.094,202532.0,301067.0,0.0,77824.0,8620.0,2535.0,2364.0,1273.0
0.0,0.0,100.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,117.0,217.0,2.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,120.0,0.0,0.0,0.0,144.0,225.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,0.0,20480.0,242.0,298.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,954.0,0.0,0.0,0.0,147.0,234.0,6.0,0.0
0.031,0.031,99.937,0.0,0.0,0.0,8307.0,8528.0,0.0,0.0,638.0,908.0,98.0,75.0
0.031,0.062,99.906,0.0,0.0,0.0,8192.0,7182.0,0.0,0.0,671.0,939.0,96.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,8420.0,6804.0,0.0,0.0,666.0,964.0,97.0,76.0
0.031,0.0,99.969,0.0,0.0,0.0,8252.0,7182.0,0.0,28672.0,674.0,932.0,93.0,72.0
0.0,0.031,99.969,0.0,0.0,0.0,8126.0,7182.0,0.0,0.0,629.0,903.0,95.0,76.0
0.031,0.062,99.906,0.0,0.0,0.0,8432.0,7182.0,0.0,0.0,657.0,927.0,100.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8552.0,7182.0,0.0,0.0,756.0,975.0,102.0,76.0
7.642,1.848,90.009,0.0,0.0,0.501,1414420.0,3240194.0,0.0,0.0,89012.0,23307.0,16307.0,15757.0
76.692,14.505,3.822,0.0,0.0,4.981,13199830.0,33475182.0,0.0,16384.0,1007244.0,200861.0,153495.0,153508.0
76.104,14.939,3.915,0.0,0.0,5.042,13431896.0,34067589.0,0.0,28672.0,943613.0,203005.0,156186.0,156193.0
75.299,14.632,5.160,0.031,0.0,4.877,13365972.0,33883024.0,0.0,20480.0,942591.0,210097.0,155422.0,155421.0
75.141,13.922,6.348,0.0,0.0,4.588,13310860.0,33754315.0,0.0,16384.0,935272.0,215996.0,154759.0,154754.0
74.639,14.250,6.811,0.0,0.0,4.300,13240862.0,33569802.0,0.0,16384.0,933710.0,216335.0,153985.0,153988.0
73.258,14.538,7.537,0.0,0.0,4.667,12960546.0,32858026.0,0.0,16384.0,1099611.0,214332.0,150688.0,150699.0
75.896,14.299,5.437,0.0,0.0,4.368,13349990.0,33856790.0,0.0,16384.0,991859.0,213741.0,155235.0,155237.0
74.678,14.169,6.409,0.0,0.0,4.744,13267478.0,33634810.0,0.0,28672.0,950931.0,215522.0,154244.0,154263.0
75.426,13.943,6.088,0.0,0.0,4.543,13368128.0,33899374.0,0.0,16384.0,939989.0,216045.0,155493.0,155494.0
73.576,14.399,7.310,0.0,0.0,4.715,13206168.0,33489743.0,0.0,163840.0,924220.0,217874.0,153513.0,153520.0
72.330,14.322,8.888,0.094,0.0,4.366,12998998.0,32955176.0,0.0,16384.0,928255.0,219546.0,151173.0,151185.0
74.811,14.205,6.944,0.0,0.0,4.040,13245728.0,33582000.0,0.0,16384.0,953672.0,215752.0,153976.0,153969.0
71.857,15.166,8.349,0.0,0.0,4.628,13082486.0,33178870.0,0.0,16384.0,918807.0,219004.0,152167.0,152189.0
71.973,13.950,9.247,0.0,0.0,4.830,13019968.0,33016982.0,0.0,32768.0,909525.0,218751.0,151384.0,151363.0
72.357,13.948,8.930,0.0,0.0,4.765,13073990.0,33148097.0,0.0,16384.0,906542.0,219445.0,152004.0,152016.0
72.567,14.457,8.598,0.031,0.0,4.346,13096070.0,33204633.0,0.0,28672.0,917155.0,218881.0,152333.0,152320.0
71.536,14.357,9.592,0.0,0.0,4.514,12961258.0,32869943.0,0.0,16384.0,909321.0,220363.0,150598.0,150612.0
72.329,14.245,9.266,0.0,0.0,4.160,13010826.0,32980640.0,0.0,16384.0,902704.0,219307.0,151358.0,151358.0
71.559,14.111,9.617,0.0,0.0,4.714,12969036.0,32877039.0,0.0,16384.0,900954.0,221331.0,150796.0,150797.0
72.267,13.679,9.307,0.0,0.0,4.747,12976550.0,32891344.0,0.0,118784.0,906832.0,219424.0,150885.0,150883.0
71.971,13.967,9.448,0.0,0.0,4.614,12954316.0,32861823.0,0.0,16384.0,902107.0,220039.0,150610.0,150613.0
72.833,13.237,9.455,0.0,0.0,4.475,12957060.0,32847977.0,0.0,16384.0,922434.0,218017.0,150702.0,150701.0
72.050,13.628,9.779,0.0,0.0,4.543,12927998.0,32787050.0,0.0,16384.0,901050.0,220592.0,150326.0,150325.0
72.033,13.905,9.427,0.031,0.0,4.604,12951946.0,32836248.0,0.0,16384.0,904373.0,220333.0,150586.0,150597.0
71.415,14.119,9.675,0.0,0.0,4.790,12952778.0,32851852.0,0.0,20480.0,899765.0,220894.0,150632.0,150635.0
71.501,13.714,10.183,0.0,0.0,4.603,12885566.0,32670003.0,0.0,36864.0,897215.0,222261.0,149835.0,149830.0
71.999,14.582,8.988,0.0,0.0,4.431,12933538.0,32796689.0,0.0,16384.0,980383.0,218550.0,150377.0,150401.0
71.647,13.786,9.816,0.0,0.0,4.751,12943658.0,32804763.0,0.0,16384.0,897334.0,221558.0,150525.0,150529.0
72.871,12.902,9.621,0.0,0.0,4.606,12999220.0,32968360.0,0.0,16384.0,901852.0,220667.0,151140.0,151141.0
73.585,13.082,8.428,0.0,0.0,4.906,13078710.0,33158281.0,0.0,90112.0,914790.0,220168.0,152102.0,152081.0
74.239,14.151,6.840,0.0,0.0,4.769,13243452.0,33579558.0,0.0,40960.0,925989.0,217581.0,153931.0,153932.0
73.724,13.718,7.798,0.0,0.0,4.760,12944598.0,32826008.0,0.0,16384.0,1081617.0,218198.0,150530.0,150533.0
72.724,14.725,7.860,0.0,0.0,4.691,13063436.0,33128554.0,0.0,16384.0,934809.0,219572.0,151891.0,151906.0
73.317,13.908,8.118,0.0,0.0,4.657,13097440.0,33206303.0,0.0,16384.0,930241.0,220689.0,152363.0,152366.0
74.114,14.088,7.217,0.0,0.0,4.581,13196711.0,33454965.0,0.0,20480.0,929321.0,218708.0,153443.0,153442.0
73.784,14.024,7.454,0.0,0.0,4.738,13204902.0,33474016.0,0.0,20480.0,926157.0,220288.0,153467.0,153470.0
72.868,14.087,8.117,0.095,0.0,4.833,13032480.0,33057448.0,0.0,28672.0,958158.0,222358.0,151617.0,151622.0
73.977,14.223,7.237,0.0,0.0,4.563,13180044.0,33424685.0,0.0,16384.0,937912.0,217647.0,153219.0,153229.0
74.046,14.380,6.812,0.0,0.0,4.762,13219122.0,33523817.0,0.0,16384.0,939527.0,217758.0,153748.0,153750.0
73.661,14.808,6.679,0.032,0.0,4.820,13244342.0,33576778.0,0.0,49152.0,934297.0,217647.0,153906.0,153914.0
73.669,13.512,7.906,0.0,0.0,4.913,13141134.0,33329163.0,0.0,57344.0,919801.0,220641.0,152872.0,152871.0
74.037,13.999,7.266,0.0,0.0,4.698,13167058.0,33371190.0,0.0,16384.0,946074.0,219120.0,153140.0,153138.0
74.119,14.371,6.950,0.0,0.0,4.560,13223336.0,33536037.0,0.0,28672.0,934251.0,218568.0,153729.0,153731.0
73.793,14.451,7.022,0.0,0.0,4.734,13190858.0,33429036.0,0.0,16384.0,924048.0,218049.0,153217.0,153213.0
74.062,14.088,7.564,0.0,0.0,4.286,13175148.0,33432143.0,0.0,16384.0,918294.0,218928.0,153339.0,153353.0
74.961,13.609,7.010,0.0,0.0,4.421,13246490.0,33576994.0,0.0,16384.0,928715.0,218559.0,154036.0,154034.0
72.962,13.912,8.530,0.0,0.0,4.596,13011502.0,32995825.0,0.0,20480.0,926731.0,222777.0,151361.0,151372.0
74.842,14.051,6.392,0.0,0.0,4.715,13319372.0,33764605.0,0.0,16384.0,944776.0,217624.0,154822.0,154814.0
74.435,14.147,6.870,0.0,0.0,4.548,13272988.0,33647337.0,0.0,28672.0,933147.0,219043.0,154312.0,154317.0
74.514,13.918,7.022,0.0,0.0,4.545,13211814.0,33509950.0,0.0,16384.0,924089.0,218589.0,153678.0,153676.0
73.972,14.694,6.939,0.0,0.0,4.396,13208728.0,33493919.0,0.0,90112.0,929927.0,217722.0,153614.0,153621.0
74.403,14.322,6.784,0.0,0.0,4.491,13213217.0,33496342.0,0.0,16384.0,973192.0,217857.0,153541.0,153539.0
74.474,14.349,6.876,0.0,0.0,4.301,13184372.0,33422483.0,0.0,16384.0,957066.0,217639.0,153374.0,153366.0
72.961,14.711,7.716,0.0,0.0,4.611,13134818.0,33316589.0,0.0,28672.0,919062.0,220205.0,152700.0,152698.0
71.555,14.128,9.545,0.0,0.0,4.772,12961944.0,32853368.0,0.0,16384.0,898669.0,224164.0,150777.0,150783.0
73.049,14.666,7.866,0.0,0.0,4.419,13109434.0,33242622.0,0.0,16384.0,919715.0,220069.0,152413.0,152405.0
73.537,14.097,7.678,0.0,0.0,4.688,13140352.0,33309682.0,0.0,20480.0,920085.0,219310.0,152760.0,152769.0
72.531,15.114,8.028,0.031,0.0,4.296,12854684.0,32601342.0,0.0,16384.0,1071096.0,215262.0,149414.0,149403.0
74.168,13.967,7.345,0.0,0.0,4.520,13144322.0,33341127.0,0.0,16384.0,936971.0,218730.0,152918.0,152924.0
65.578,12.013,18.510,0.0,0.0,3.899,11707408.0,29448023.0,0.0,28672.0,815878.0,198508.0,136117.0,134933.0
0.031,0.031,99.875,0.062,0.0,0.0,1984.0,0.0,0.0,94208.0,158.0,269.0,6.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,142.0,233.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,315.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,710.0,0.0,0.0,0.0,153.0,238.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,793.0,2102.0,0.0,0.0,216.0,262.0,10.0,7.0
0.0,0.0,100.0,0.0,0.0,0.0,6908.0,6048.0,0.0,12288.0,591.0,823.0,85.0,68.0
0.0,0.031,99.969,0.0,0.0,0.0,8126.0,7182.0,0.0,0.0,656.0,955.0,91.0,72.0
0.0,0.031,99.969,0.0,0.0,0.0,8132.0,7182.0,0.0,0.0,693.0,961.0,95.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,8312.0,7182.0,0.0,0.0,634.0,904.0,98.0,76.0
0.0,0.094,99.906,0.0,0.0,0.0,8654.0,7182.0,0.0,0.0,660.0,910.0,99.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,8064.0,6804.0,0.0,4096.0,654.0,958.0,96.0,72.0
0.031,0.031,99.906,0.031,0.0,0.0,8192.0,7182.0,0.0,12288.0,664.0,919.0,96.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8372.0,7182.0,0.0,0.0,714.0,931.0,99.0,76.0
33.574,7.073,57.058,0.063,0.0,2.232,5672460.0,14029744.0,0.0,0.0,428160.0,94368.0,65665.0,65083.0
73.798,14.075,7.226,0.0,0.0,4.901,12111686.0,30713689.0,0.0,16384.0,902161.0,198264.0,140952.0,140979.0
74.148,14.205,6.629,0.0,0.0,5.019,12202808.0,30940551.0,0.0,16384.0,885726.0,197343.0,141908.0,141910.0
73.310,14.456,7.009,0.0,0.0,5.225,12142748.0,30796737.0,0.0,16384.0,883290.0,197780.0,141163.0,141209.0
73.455,14.092,6.936,0.032,0.0,5.485,12570076.0,31837859.0,0.0,28672.0,898283.0,202996.0,146152.0,146150.0
74.108,13.956,7.105,0.0,0.0,4.831,13142976.0,33350275.0,0.0,16384.0,929064.0,211984.0,152861.0,152877.0
74.591,13.899,6.918,0.0,0.0,4.591,13169558.0,33389768.0,0.0,16384.0,944138.0,211183.0,153126.0,153125.0
73.415,14.124,7.470,0.0,0.0,4.991,13077404.0,33165893.0,0.0,16384.0,923684.0,211416.0,152091.0,152087.0
